"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"8259",35,"admin.","single","university.degree","no","no","yes","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8260",53,"technician","married","professional.course","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"8261",24,"blue-collar","single","basic.9y","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"8262",25,"blue-collar","single","high.school","unknown","yes","no","telephone","may","mon",3,999,2,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
"8263",29,"technician","single","university.degree","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"8264",24,"entrepreneur","married","university.degree","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"8265",29,"admin.","single","university.degree","no","yes","yes","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"8266",41,"self-employed","married","basic.9y","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"8267",28,"unemployed","married","professional.course","no","yes","no","telephone","aug","fri",6,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"yes"
"8268",37,"technician","married","professional.course","unknown","yes","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"8269",41,"entrepreneur","divorced","unknown","no","no","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
"8270",27,"services","single","professional.course","no","unknown","unknown","telephone","jul","wed",8,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"8271",30,"technician","married","high.school","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"8272",41,"admin.","single","high.school","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8273",35,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"8274",51,"technician","married","professional.course","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"8275",31,"technician","single","high.school","no","no","yes","telephone","may","tue",10,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8276",32,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"8277",29,"services","single","basic.6y","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"8278",42,"technician","married","university.degree","unknown","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"8279",38,"management","married","professional.course","unknown","yes","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"8280",26,"technician","single","professional.course","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"8281",28,"student","single","high.school","no","yes","no","cellular","may","thu",8,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"8282",34,"services","married","high.school","no","no","no","cellular","jul","fri",8,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"8283",30,"technician","single","professional.course","no","no","no","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"8284",29,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,"no"
"8285",24,"services","single","high.school","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"8286",24,"admin.","single","high.school","no","no","no","cellular","jul","mon",1,14,1,"success",-1.7,94.215,-40.3,0.827,4991.6,"yes"
"8287",35,"technician","married","professional.course","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"8288",27,"services","single","professional.course","no","yes","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8289",32,"technician","married","unknown","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8290",62,"blue-collar","married","unknown","no","no","no","cellular","mar","mon",2,999,2,"failure",-1.8,93.369,-34.8,0.635,5008.7,"no"
"8291",33,"unemployed","single","unknown","no","yes","no","cellular","sep","fri",2,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"yes"
"8292",22,"admin.","single","basic.9y","no","yes","yes","cellular","may","fri",10,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
"8293",58,"self-employed","married","university.degree","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"8294",23,"student","single","basic.9y","no","yes","no","cellular","dec","tue",2,999,0,"nonexistent",-3,92.713,-33,0.708,5023.5,"yes"
"8295",57,"services","married","high.school","no","yes","yes","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"yes"
"8296",52,"housemaid","married","basic.9y","no","yes","no","cellular","jul","mon",12,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"8297",45,"technician","single","professional.course","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8298",31,"technician","single","university.degree","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
"8299",31,"unemployed","married","high.school","no","yes","yes","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"8300",36,"admin.","married","university.degree","no","unknown","unknown","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8301",22,"student","single","basic.9y","no","no","no","telephone","aug","tue",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.889,4991.6,"no"
"8302",39,"unemployed","married","basic.9y","unknown","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"8303",56,"services","married","basic.4y","no","yes","yes","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"8304",36,"admin.","married","university.degree","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8305",35,"blue-collar","married","professional.course","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
"8306",33,"services","divorced","high.school","no","no","yes","telephone","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
"8307",47,"technician","married","university.degree","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"8308",38,"unemployed","married","basic.4y","unknown","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
"8309",21,"student","single","basic.9y","no","yes","no","cellular","mar","wed",2,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes"
"8310",57,"technician","married","university.degree","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"8311",78,"retired","divorced","professional.course","no","yes","no","cellular","mar","tue",1,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes"
"8312",35,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"8313",39,"technician","married","high.school","no","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
"8314",26,"unemployed","single","high.school","no","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
"8315",62,"technician","married","unknown","no","yes","no","cellular","apr","fri",2,999,1,"failure",-1.8,93.749,-34.6,0.645,5008.7,"no"
"8316",37,"blue-collar","married","basic.4y","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
"8317",37,"admin.","single","university.degree","no","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"8318",43,"admin.","married","university.degree","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"8319",47,"services","divorced","university.degree","no","yes","yes","cellular","may","tue",1,15,3,"failure",-1.8,93.876,-40,0.688,5008.7,"yes"
"8320",29,"technician","single","professional.course","unknown","no","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"8321",29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",11,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"8322",42,"technician","divorced","university.degree","no","no","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"8323",33,"technician","married","professional.course","no","yes","no","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8324",54,"technician","married","university.degree","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8325",44,"services","married","high.school","no","no","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"8326",33,"entrepreneur","single","university.degree","no","yes","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
"8327",29,"blue-collar","married","professional.course","no","no","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"8328",53,"blue-collar","married","basic.4y","unknown","yes","no","cellular","nov","mon",4,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
"8329",29,"admin.","single","basic.9y","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"8330",41,"technician","married","university.degree","no","unknown","unknown","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
"8331",23,"student","single","university.degree","no","yes","no","cellular","nov","wed",1,3,2,"success",-3.4,92.649,-30.1,0.715,5017.5,"yes"
"8332",33,"admin.","married","university.degree","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"8333",59,"retired","married","unknown","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"8334",34,"technician","married","basic.9y","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8335",41,"unemployed","married","university.degree","unknown","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
"8336",46,"technician","married","professional.course","no","yes","no","cellular","jul","fri",9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"8337",39,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8338",29,"technician","single","university.degree","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"no"
"8339",43,"admin.","married","high.school","no","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"8340",41,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",3,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
"8341",43,"blue-collar","married","professional.course","no","yes","yes","cellular","jun","thu",1,999,0,"nonexistent",-1.7,94.055,-39.8,0.729,4991.6,"yes"
"8342",51,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"8343",45,"blue-collar","married","professional.course","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
"8344",50,"technician","married","professional.course","unknown","yes","yes","telephone","jun","fri",7,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
"8345",82,"housemaid","divorced","basic.4y","no","unknown","unknown","cellular","apr","tue",6,999,0,"nonexistent",-1.8,93.749,-34.6,0.638,5008.7,"yes"
"8346",47,"admin.","single","university.degree","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"8347",51,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"8348",31,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"8349",30,"admin.","single","high.school","unknown","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"8350",31,"technician","married","high.school","no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"8351",30,"technician","single","basic.9y","no","no","no","cellular","jun","mon",1,12,1,"success",-2.9,92.963,-40.8,1.266,5076.2,"no"
"8352",25,"technician","single","professional.course","no","yes","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
"8353",29,"technician","single","high.school","no","yes","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"yes"
"8354",48,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
"8355",32,"technician","married","university.degree","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"8356",50,"self-employed","married","university.degree","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"8357",56,"technician","married","university.degree","unknown","no","no","cellular","jul","mon",19,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"8358",39,"housemaid","divorced","basic.9y","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"8359",55,"admin.","married","university.degree","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"8360",50,"services","single","high.school","no","no","no","cellular","jul","wed",9,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"8361",35,"admin.","single","professional.course","no","yes","no","cellular","nov","fri",3,999,4,"failure",-1.1,94.767,-50.8,1.04,4963.6,"no"
"8362",32,"admin.","married","professional.course","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"8363",50,"blue-collar","divorced","basic.4y","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
"8364",30,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"8365",37,"admin.","divorced","university.degree","no","no","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.223,5195.8,"yes"
"8366",31,"admin.","single","high.school","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"8367",28,"admin.","single","unknown","no","yes","no","cellular","apr","wed",2,6,4,"success",-1.8,93.749,-34.6,0.654,5008.7,"yes"
"8368",22,"technician","single","professional.course","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"8369",33,"blue-collar","married","basic.9y","no","no","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"8370",70,"retired","married","university.degree","no","yes","no","cellular","aug","mon",3,999,1,"failure",-2.9,92.201,-31.4,0.843,5076.2,"no"
"8371",51,"technician","married","unknown","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"8372",47,"technician","divorced","university.degree","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8373",56,"retired","married","professional.course","no","no","no","cellular","oct","thu",1,3,1,"success",-3.4,92.431,-26.9,0.733,5017.5,"yes"
"8374",44,"management","married","university.degree","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"8375",34,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"8376",36,"admin.","divorced","university.degree","unknown","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"8377",33,"admin.","single","university.degree","no","yes","no","telephone","may","tue",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8378",38,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"8379",43,"services","married","basic.6y","unknown","unknown","unknown","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"8380",41,"management","married","unknown","unknown","no","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
"8381",40,"technician","married","high.school","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"8382",58,"retired","married","high.school","no","yes","no","cellular","aug","fri",10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"8383",31,"admin.","single","high.school","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
