"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
57,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","tue",659,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
79,"retired","married","high.school","no","yes","no","cellular","may","thu",196,2,999,0,"nonexistent",-1.8,93.876,-40,0.699,5008.7,"no"
44,"unemployed","married","basic.9y","no","yes","no","cellular","may","wed",206,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
37,"technician","single","professional.course","unknown","no","no","telephone","jun","fri",43,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
31,"technician","single","high.school","no","yes","no","cellular","aug","tue",193,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
37,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",191,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
34,"housemaid","single","basic.4y","no","no","no","cellular","jun","mon",157,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
52,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",551,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
47,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","wed",189,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
34,"services","married","high.school","no","no","no","cellular","apr","wed",462,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no"
38,"admin.","married","high.school","no","unknown","unknown","cellular","may","fri",295,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
30,"admin.","married","university.degree","no","no","no","cellular","nov","fri",221,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
44,"technician","married","university.degree","no","no","yes","telephone","may","fri",201,2,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no"
51,"services","divorced","high.school","no","no","no","cellular","may","thu",502,1,999,2,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
31,"services","married","high.school","no","no","no","telephone","jun","tue",37,6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
49,"entrepreneur","married","high.school","no","no","no","cellular","may","tue",141,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
34,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",137,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
46,"blue-collar","married","basic.4y","no","no","no","cellular","aug","fri",492,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
49,"admin.","divorced","university.degree","no","no","no","cellular","aug","wed",128,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
56,"admin.","married","basic.6y","unknown","no","no","cellular","aug","thu",102,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
30,"admin.","divorced","university.degree","no","unknown","unknown","cellular","aug","fri",316,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
30,"services","married","professional.course","unknown","no","no","telephone","may","wed",257,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
31,"services","married","university.degree","no","yes","no","cellular","aug","tue",159,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"self-employed","single","university.degree","no","no","no","telephone","jun","wed",587,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
33,"blue-collar","married","professional.course","no","no","no","cellular","may","thu",119,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","wed",97,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"management","single","university.degree","no","yes","no","cellular","may","fri",233,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
46,"admin.","married","high.school","no","yes","yes","telephone","jun","wed",148,10,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
39,"technician","single","professional.course","no","no","no","cellular","apr","wed",540,3,9,1,"success",-1.8,93.075,-47.1,1.415,5099.1,"no"
34,"technician","married","professional.course","unknown","no","no","telephone","jul","thu",46,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
37,"admin.","married","university.degree","unknown","no","no","telephone","may","fri",268,6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
43,"admin.","married","basic.9y","no","no","no","telephone","may","thu",207,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"admin.","married","university.degree","unknown","yes","no","cellular","aug","wed",206,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
32,"self-employed","single","university.degree","no","yes","no","cellular","sep","wed",372,1,999,0,"nonexistent",-3.4,92.379,-29.8,0.781,5017.5,"no"
59,"blue-collar","divorced","basic.9y","no","no","no","cellular","jul","wed",92,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
39,"admin.","single","university.degree","no","no","no","cellular","may","thu",189,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
43,"services","married","high.school","unknown","no","yes","cellular","jul","wed",105,11,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
29,"admin.","married","basic.9y","no","yes","no","cellular","jul","fri",247,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
37,"admin.","divorced","high.school","no","yes","no","cellular","jul","wed",178,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
47,"admin.","married","high.school","unknown","no","no","cellular","jul","tue",96,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
36,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",95,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
37,"admin.","single","high.school","no","yes","no","cellular","jul","mon",291,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
52,"entrepreneur","married","unknown","no","yes","no","cellular","nov","wed",149,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
54,"housemaid","divorced","unknown","no","no","no","telephone","may","mon",167,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"admin.","married","high.school","no","no","no","cellular","may","fri",101,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
34,"blue-collar","divorced","high.school","no","yes","no","telephone","oct","thu",160,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.794,5195.8,"yes"
58,"admin.","single","unknown","unknown","no","yes","cellular","jul","mon",49,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"admin.","divorced","high.school","no","no","no","cellular","nov","mon",92,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
44,"blue-collar","single","high.school","no","no","no","telephone","may","wed",292,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"services","married","university.degree","no","yes","yes","telephone","may","thu",936,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"unemployed","married","basic.6y","no","no","yes","telephone","may","fri",58,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
37,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",251,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
36,"entrepreneur","married","university.degree","unknown","no","no","telephone","may","tue",152,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"technician","married","university.degree","no","yes","no","cellular","may","thu",402,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
59,"unknown","married","unknown","unknown","no","no","telephone","may","mon",130,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",476,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"yes"
35,"technician","married","professional.course","no","yes","no","cellular","may","thu",16,6,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
51,"technician","married","unknown","no","no","no","cellular","nov","tue",144,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
26,"blue-collar","married","basic.9y","no","no","no","cellular","apr","thu",334,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"yes"
43,"blue-collar","single","basic.4y","no","yes","no","cellular","nov","tue",175,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
37,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","thu",216,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"blue-collar","single","basic.4y","unknown","yes","no","cellular","may","fri",73,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
30,"blue-collar","married","basic.6y","no","yes","no","telephone","may","mon",544,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
30,"self-employed","married","university.degree","no","yes","no","telephone","jul","thu",148,20,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"admin.","single","university.degree","unknown","no","yes","cellular","apr","fri",526,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
32,"admin.","married","university.degree","no","yes","yes","cellular","aug","tue",24,12,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
41,"blue-collar","married","basic.6y","unknown","yes","no","cellular","may","thu",220,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
29,"technician","single","professional.course","no","no","no","cellular","nov","fri",530,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"yes"
42,"technician","married","professional.course","unknown","no","no","cellular","nov","mon",212,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
32,"admin.","married","high.school","no","yes","no","telephone","oct","wed",48,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no"
35,"admin.","married","university.degree","no","yes","yes","cellular","sep","fri",73,2,999,0,"nonexistent",-3.4,92.379,-29.8,0.803,5017.5,"no"
51,"services","married","high.school","unknown","no","no","cellular","apr","thu",278,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,"no"
29,"technician","single","high.school","unknown","no","no","cellular","aug","wed",921,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
30,"blue-collar","married","unknown","unknown","yes","yes","telephone","may","fri",129,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
44,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",153,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
39,"management","married","university.degree","no","yes","no","telephone","nov","wed",204,1,999,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,"yes"
44,"technician","married","high.school","no","yes","no","telephone","may","fri",363,7,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
33,"self-employed","single","university.degree","no","no","no","telephone","jun","mon",226,4,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
59,"retired","divorced","basic.4y","no","no","yes","cellular","jul","mon",210,3,999,2,"failure",-1.7,94.215,-40.3,0.827,4991.6,"yes"
34,"admin.","divorced","university.degree","no","no","no","cellular","aug","wed",105,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
42,"admin.","married","university.degree","unknown","yes","no","telephone","jun","tue",215,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
56,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",359,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
29,"technician","single","university.degree","no","no","no","cellular","may","mon",170,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
60,"retired","divorced","high.school","unknown","yes","yes","cellular","jul","tue",102,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
47,"entrepreneur","married","high.school","no","unknown","unknown","cellular","aug","fri",86,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
49,"housemaid","married","university.degree","no","yes","yes","cellular","aug","thu",131,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
30,"technician","single","professional.course","no","yes","no","cellular","sep","fri",789,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.883,4963.6,"no"
33,"services","single","high.school","no","no","yes","telephone","may","mon",109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
32,"technician","single","university.degree","no","no","no","cellular","apr","tue",83,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"no"
40,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",192,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
44,"services","divorced","high.school","no","no","no","telephone","may","mon",470,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"services","married","high.school","no","yes","no","cellular","may","fri",227,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
24,"self-employed","single","professional.course","no","yes","no","cellular","jul","mon",61,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
27,"technician","single","university.degree","no","yes","no","telephone","may","tue",304,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"unknown","married","unknown","no","no","yes","cellular","aug","wed",111,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
34,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","fri",47,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
29,"technician","single","professional.course","no","yes","yes","cellular","aug","wed",162,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
50,"management","married","professional.course","unknown","no","no","cellular","aug","wed",165,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
41,"unemployed","married","high.school","no","yes","yes","cellular","sep","wed",175,1,6,1,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes"
45,"services","married","high.school","unknown","yes","no","cellular","apr","mon",184,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
56,"technician","married","professional.course","unknown","no","yes","telephone","may","mon",24,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"technician","single","professional.course","no","yes","no","cellular","may","wed",19,11,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
42,"self-employed","married","university.degree","unknown","no","no","cellular","nov","mon",81,4,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
24,"services","single","basic.9y","no","no","no","cellular","jul","wed",105,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"blue-collar","married","high.school","no","no","no","cellular","apr","mon",87,2,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
35,"technician","married","university.degree","no","yes","no","cellular","aug","tue",614,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
48,"technician","single","university.degree","unknown","yes","no","telephone","may","fri",40,5,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
47,"self-employed","married","university.degree","no","unknown","unknown","cellular","aug","tue",95,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",91,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
24,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",393,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
34,"admin.","married","high.school","no","no","no","cellular","may","tue",166,5,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
62,"admin.","divorced","university.degree","no","yes","no","cellular","nov","wed",572,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.719,5017.5,"no"
39,"services","married","high.school","unknown","yes","no","telephone","jul","mon",173,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
42,"technician","married","professional.course","no","yes","no","cellular","may","fri",108,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
55,"admin.","married","high.school","no","no","no","cellular","apr","fri",518,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
25,"blue-collar","married","basic.4y","no","no","yes","telephone","jul","thu",1008,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
40,"admin.","married","university.degree","unknown","no","no","telephone","nov","mon",16,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
45,"admin.","married","high.school","no","no","no","cellular","aug","mon",457,8,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
25,"student","single","unknown","unknown","yes","no","cellular","aug","fri",81,1,999,1,"failure",-2.9,92.201,-31.4,0.825,5076.2,"no"
33,"admin.","single","professional.course","no","yes","no","cellular","jul","thu",143,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
29,"admin.","single","university.degree","unknown","no","yes","telephone","jun","tue",816,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
48,"services","divorced","high.school","no","yes","no","cellular","jul","mon",200,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
58,"retired","married","high.school","no","yes","no","cellular","nov","thu",125,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
38,"admin.","married","university.degree","no","no","no","telephone","jun","fri",52,13,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
50,"blue-collar","divorced","professional.course","no","yes","no","telephone","nov","tue",301,2,7,2,"success",-1.1,94.767,-50.8,1.049,4963.6,"yes"
36,"admin.","single","high.school","no","yes","yes","telephone","may","mon",111,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
